Data;Hora;Consumo registado, Ativa (kW);Estado
2026/08/23;04:15;0,059;Real
2026/08/23;04:30;0,072;Real
2026/08/23;04:45;0,058;Real
2026/08/23;05:00;0,065;Real
2026/08/23;05:15;0,059;Real
2026/08/23;05:30;0,077;Real
2026/08/23;05:45;0,077;Real
2026/08/23;06:00;0,078;Real
2026/08/23;06:15;0,103;Real
2026/08/23;06:30;0,062;Estimado
2026/08/23;06:45;0,085;Real
2026/08/23;07:00;0,067;Real
2026/08/23;07:15;0,107;Real
2026/08/23;07:30;0,158;Real
2026/08/23;07:45;0,156;Real
2026/08/23;08:00;0,151;Real
2026/08/23;08:15;0,215;Real
2026/08/23;08:30;0,231;Real
2026/08/23;08:45;0,233;Real
2026/08/23;09:00;0,172;Real
2026/08/23;09:15;0,214;Real
2026/08/23;09:30;0,213;Real
2026/08/23;09:45;0,281;Real
2026/08/23;10:00;0,208;Real
2026/08/23;10:15;0,313;Real
2026/08/23;10:30;0,266;Real
2026/08/23;10:45;0,35;Real
2026/08/23;11:00;0,377;Real
2026/08/23;11:15;0,233;Real
2026/08/23;11:30;0,224;Real
2026/08/23;11:45;0,258;Real
2026/08/23;12:00;0,299;Real
2026/08/23;12:15;0,255;Real
2026/08/23;12:30;0,28;Real
2026/08/23;12:45;0,334;Real
2026/08/23;13:00;0,321;Real
2026/08/23;13:15;0,289;Real
2026/08/23;13:30;0,385;Real
2026/08/23;13:45;0,268;Real
2026/08/23;14:00;0,399;Real
2026/08/23;14:15;0,303;Real
2026/08/23;14:30;0,304;Real
2026/08/23;14:45;0,304;Real
2026/08/23;15:00;0,243;Real
2026/08/23;15:15;0,212;Real
2026/08/23;15:30;0,279;Real
2026/08/23;15:45;0,167;Real
2026/08/23;16:00;0,266;Real
2026/08/23;16:15;0,154;Real
2026/08/23;16:30;0,146;Real
2026/08/23;16:45;0,2;Real
2026/08/23;17:00;0,171;Real
2026/08/23;17:15;0,247;Real
2026/08/23;17:30;0,18;Real
2026/08/23;17:45;0,231;Real
2026/08/23;18:00;0,25;Real
2026/08/23;18:15;0,205;Real
2026/08/23;18:30;0,207;Real
2026/08/23;18:45;0,24;Real
2026/08/23;19:00;0,211;Real
2026/08/23;19:15;0,27;Real
2026/08/23;19:30;0,298;Real
2026/08/23;19:45;0,25;Real
2026/08/23;20:00;0,29;Real
2026/08/23;20:15;0,422;Real
2026/08/23;20:30;0,49;Real
2026/08/23;20:45;0,472;Real
2026/08/23;21:00;0,4;Real
2026/08/23;21:15;0,304;Real
2026/08/23;21:30;0,431;Real
2026/08/23;21:45;0,376;Real
2026/08/23;22:00;0,391;Real
2026/08/23;22:15;0,271;Real
2026/08/23;22:30;0,371;Real
2026/08/23;22:45;0,277;Real
2026/08/23;23:00;0,327;Real
2026/08/23;23:15;0,123;Real
2026/08/23;23:30;0,18;Real
2026/08/23;23:45;0,128;Real
2026/08/24;00:00;0,138;Real
2026/08/24;00:15;0,087;Real
2026/08/24;00:30;0,096;Real
2026/08/24;00:45;0,101;Real
2026/08/24;01:00;0,107;Real
2026/08/24;01:15;0,081;Real
2026/08/24;01:30;0,058;Real
2026/08/24;01:45;0,075;Real
2026/08/24;02:00;0,088;Real
2026/08/24;02:15;0,046;Real
2026/08/24;02:30;0,057;Real
2026/08/24;02:45;0,055;Real
2026/08/24;03:00;0,072;Real
2026/08/24;03:15;0,059;Real
2026/08/24;03:30;0,079;Real
2026/08/24;03:45;0,076;Real
2026/08/24;04:00;0,044;Real
2026/08/24;04:15;0,048;Real
2026/08/24;04:30;0,044;Real
2026/08/24;04:45;0,063;Real
2026/08/24;05:00;0,067;Real
2026/08/24;05:15;0,069;Real
2026/08/24;05:30;0,058;Real
2026/08/24;05:45;0,065;Real
2026/08/24;06:00;0,072;Real
2026/08/24;06:15;0,103;Real
2026/08/24;06:30;0,131;Real
2026/08/24;06:45;0,12;Real
2026/08/24;07:00;0,096;Real
2026/08/24;07:15;0,142;Real
2026/08/24;07:30;0,199;Real
2026/08/24;07:45;0,14;Real
2026/08/24;08:00;0,242;Real
2026/08/24;08:15;0,205;Real
2026/08/24;08:30;0,275;Estimado
2026/08/24;08:45;0,261;Real
2026/08/24;09:00;0,22;Real
2026/08/24;09:15;0,175;Real
2026/08/24;09:30;0,172;Real
2026/08/24;09:45;0,158;Real
2026/08/24;10:00;0,217;Real
2026/08/24;10:15;0,161;Real
2026/08/24;10:30;0,148;Real
2026/08/24;10:45;0,116;Real
2026/08/24;11:00;0,17;Real
2026/08/24;11:15;0,15;Real
2026/08/24;11:30;0,117;Real
2026/08/24;11:45;0,155;Real
2026/08/24;12:00;0,162;Real
2026/08/24;12:15;0,273;Real
2026/08/24;12:30;0,203;Real
2026/08/24;12:45;0,292;Real
2026/08/24;13:00;0,198;Real
2026/08/24;13:15;0,181;Real
2026/08/24;13:30;0,303;Real
2026/08/24;13:45;0,314;Real
2026/08/24;14:00;0,27;Real
2026/08/24;14:15;0,133;Real
2026/08/24;14:30;0,198;Real
2026/08/24;14:45;0,198;Real
2026/08/24;15:00;0,211;Real
2026/08/24;15:15;0,154;Real
2026/08/24;15:30;0,134;Real
2026/08/24;15:45;0,117;Real
2026/08/24;16:00;0,128;Real
2026/08/24;16:15;0,156;Real
2026/08/24;16:30;0,156;Real
2026/08/24;16:45;0,165;Real
2026/08/24;17:00;0,17;Real
2026/08/24;17:15;0,123;Real
2026/08/24;17:30;0,191;Real
2026/08/24;17:45;0,126;Real
2026/08/24;18:00;0,152;Real
2026/08/24;18:15;0,268;Real
2026/08/24;18:30;0,29;Real
2026/08/24;18:45;0,208;Real
2026/08/24;19:00;0,248;Real
2026/08/24;19:15;0,261;Estimado
2026/08/24;19:30;0,394;Real
2026/08/24;19:45;0,407;Real
2026/08/24;20:00;0,396;Real
2026/08/24;20:15;0,36;Real
2026/08/24;20:30;2,305;Real
2026/08/24;20:45;0,294;Real
2026/08/24;21:00;0,422;Real
2026/08/24;21:15;0,318;Real
2026/08/24;21:30;0,388;Real
2026/08/24;21:45;0,504;Real
2026/08/24;22:00;0,412;Real
2026/08/24;22:15;2,004;Real
2026/08/24;22:30;1,906;Real
2026/08/24;22:45;0,411;Real
2026/08/24;23:00;0,371;Real
2026/08/24;23:15;0,166;Real
2026/08/24;23:30;0,159;Real
2026/08/24;23:45;0,149;Real
2026/08/25;00:00;0,128;Real
2026/08/25;00:15;0,22;Real
2026/08/25;00:30;0,227;Real
2026/08/25;00:45;0,17;Real
2026/08/25;01:00;0,174;Real
2026/08/25;01:15;0,125;Real
2026/08/25;01:30;0,101;Real
2026/08/25;01:45;0,146;Real
2026/08/25;02:00;0,136;Real
2026/08/25;02:15;0,124;Real
2026/08/25;02:30;0,131;Real
2026/08/25;02:45;0,091;Real
2026/08/25;03:00;0,125;Real
2026/08/25;03:15;0,154;Real
2026/08/25;03:30;0,109;Real
2026/08/25;03:45;0,144;Real
2026/08/25;04:00;0,121;Real
2026/08/25;04:15;0,121;Real
2026/08/25;04:30;0,113;Real
2026/08/25;04:45;0,138;Real
2026/08/25;05:00;0,096;Real
2026/08/25;05:15;0,132;Real
2026/08/25;05:30;0,122;Real
2026/08/25;05:45;0,147;Real
2026/08/25;06:00;0,14;Real
2026/08/25;06:15;0,17;Real
2026/08/25;06:30;0,16;Real
2026/08/25;06:45;0,166;Real
2026/08/25;07:00;0,183;Real
2026/08/25;07:15;0,456;Real
2026/08/25;07:30;0,262;Real
2026/08/25;07:45;0,283;Real
2026/08/25;08:00;0,292;Real
2026/08/25;08:15;0,524;Real
2026/08/25;08:30;0,363;Real
2026/08/25;08:45;0,347;Real
2026/08/25;09:00;0,492;Real
2026/08/25;09:15;0,375;Real
2026/08/25;09:30;0,26;Real
2026/08/25;09:45;0,303;Real
2026/08/25;10:00;0,321;Real
2026/08/25;10:15;0,271;Real
2026/08/25;10:30;0,334;Real
2026/08/25;10:45;0,298;Real
2026/08/25;11:00;0,361;Real
2026/08/25;11:15;0,38;Real
2026/08/25;11:30;0,369;Real
2026/08/25;11:45;0,222;Real
2026/08/25;12:00;0,376;Real
2026/08/25;12:15;0,385;Real
2026/08/25;12:30;0,346;Real
2026/08/25;12:45;0,489;Real
2026/08/25;13:00;0,404;Real
2026/08/25;13:15;0,406;Real
2026/08/25;13:30;0,499;Real
2026/08/25;13:45;0,467;Estimado
2026/08/25;14:00;0,637;Real
2026/08/25;14:15;0,385;Real
2026/08/25;14:30;0,344;Real
2026/08/25;14:45;0,303;Real
2026/08/25;15:00;0,388;Real
2026/08/25;15:15;0,245;Real
2026/08/25;15:30;0,228;Real
2026/08/25;15:45;0,249;Real
2026/08/25;16:00;0,237;Real
2026/08/25;16:15;0,345;Real
2026/08/25;16:30;0,27;Real
2026/08/25;16:45;0,359;Real
2026/08/25;17:00;0,318;Real
2026/08/25;17:15;0,347;Real
2026/08/25;17:30;0,3;Real
2026/08/25;17:45;0,243;Real
2026/08/25;18:00;0,386;Real
2026/08/25;18:15;0,436;Real
2026/08/25;18:30;0,548;Real
2026/08/25;18:45;0,406;Real
2026/08/25;19:00;0,424;Real
2026/08/25;19:15;0,783;Real
2026/08/25;19:30;0,606;Real
2026/08/25;19:45;0,792;Real
2026/08/25;20:00;0,523;Real
2026/08/25;20:15;0,824;Real
2026/08/25;20:30;0,857;Real
2026/08/25;20:45;0,617;Real
2026/08/25;21:00;0,772;Real
2026/08/25;21:15;0,886;Real
2026/08/25;21:30;1,109;Real
2026/08/25;21:45;0,904;Real
2026/08/25;22:00;0,845;Real
2026/08/25;22:15;2,422;Real
2026/08/25;22:30;0,673;Real
2026/08/25;22:45;0,576;Real
2026/08/25;23:00;0,623;Real
2026/08/25;23:15;0,318;Real
2026/08/25;23:30;0,422;Real
2026/08/25;23:45;0,279;Real
2026/08/26;00:00;0,428;Real
2026/08/26;00:15;0,216;Real
2026/08/26;00:30;0,224;Estimado
2026/08/26;00:45;0,212;Real
2026/08/26;01:00;0,198;Real
2026/08/26;01:15;2,17;Real
2026/08/26;01:30;0,173;Real
2026/08/26;01:45;0,122;Real
2026/08/26;02:00;0,098;Real
2026/08/26;02:15;0,106;Real
2026/08/26;02:30;0,116;Real
2026/08/26;02:45;0,156;Real
2026/08/26;03:00;0,091;Real
2026/08/26;03:15;0,159;Real
2026/08/26;03:30;0,136;Real
2026/08/26;03:45;0,149;Real
2026/08/26;04:00;0,091;Real
2026/08/26;04:15;0,124;Real
2026/08/26;04:30;0,129;Real
2026/08/26;04:45;0,127;Real
2026/08/26;05:00;0,11;Real
2026/08/26;05:15;0,11;Real
2026/08/26;05:30;0,139;Real
2026/08/26;05:45;0,123;Real
2026/08/26;06:00;0,118;Real
2026/08/26;06:15;0,277;Real
2026/08/26;06:30;0,254;Real
2026/08/26;06:45;0,203;Real
2026/08/26;07:00;0,229;Real
2026/08/26;07:15;0,344;Real
2026/08/26;07:30;0,408;Real
2026/08/26;07:45;0,43;Real
2026/08/26;08:00;0,451;Real
2026/08/26;08:15;0,402;Real
2026/08/26;08:30;0,414;Real
2026/08/26;08:45;0,499;Real
2026/08/26;09:00;0,522;Real
2026/08/26;09:15;0,374;Estimado
2026/08/26;09:30;0,295;Real
2026/08/26;09:45;0,285;Real
2026/08/26;10:00;0,308;Real
2026/08/26;10:15;0,273;Real
2026/08/26;10:30;0,198;Real
2026/08/26;10:45;0,29;Real
2026/08/26;11:00;0,291;Real
2026/08/26;11:15;0,369;Real
2026/08/26;11:30;0,4;Real
2026/08/26;11:45;0,239;Real
2026/08/26;12:00;0,239;Real
2026/08/26;12:15;0,493;Real
2026/08/26;12:30;0,446;Real
2026/08/26;12:45;0,521;Real
2026/08/26;13:00;0,446;Real
2026/08/26;13:15;0,465;Real
2026/08/26;13:30;0,532;Real
2026/08/26;13:45;0,516;Real
2026/08/26;14:00;0,494;Real
2026/08/26;14:15;0,362;Real
2026/08/26;14:30;0,281;Real
2026/08/26;14:45;0,4;Real
2026/08/26;15:00;0,246;Real
2026/08/26;15:15;0,353;Real
2026/08/26;15:30;0,356;Real
2026/08/26;15:45;0,28;Real
2026/08/26;16:00;0,255;Real
2026/08/26;16:15;0,305;Real
2026/08/26;16:30;0,282;Real
2026/08/26;16:45;0,341;Real
2026/08/26;17:00;0,327;Real
2026/08/26;17:15;0,273;Real
2026/08/26;17:30;0,373;Real
2026/08/26;17:45;0,283;Real
2026/08/26;18:00;0,336;Real
2026/08/26;18:15;0,417;Real
2026/08/26;18:30;0,473;Real
2026/08/26;18:45;0,571;Real
2026/08/26;19:00;0,372;Real
2026/08/26;19:15;0,469;Real
2026/08/26;19:30;0,808;Real
2026/08/26;19:45;0,797;Real
2026/08/26;20:00;0,465;Real
2026/08/26;20:15;0,63;Real
2026/08/26;20:30;0,613;Real
2026/08/26;20:45;0,943;Real
2026/08/26;21:00;1,054;Real
2026/08/26;21:15;1,047;Real
2026/08/26;21:30;0,61;Real
2026/08/26;21:45;0,649;Real
2026/08/26;22:00;0,661;Real
2026/08/26;22:15;0,751;Real
2026/08/26;22:30;2,362;Real
2026/08/26;22:45;0,75;Real
2026/08/26;23:00;0,762;Real
2026/08/26;23:15;0,3;Real
2026/08/26;23:30;0,429;Estimado
2026/08/26;23:45;0,36;Real
2026/08/27;00:00;0,36;Real
2026/08/27;00:15;0,165;Real
2026/08/27;00:30;0,185;Real
2026/08/27;00:45;0,159;Real
2026/08/27;01:00;0,204;Real
2026/08/27;01:15;0,127;Real
2026/08/27;01:30;0,13;Real
2026/08/27;01:45;0,138;Real
2026/08/27;02:00;0,118;Real
2026/08/27;02:15;0,09;Real
2026/08/27;02:30;0,16;Real
2026/08/27;02:45;0,106;Real
2026/08/27;03:00;0,118;Real
2026/08/27;03:15;0,089;Real
2026/08/27;03:30;0,112;Real
2026/08/27;03:45;0,144;Real
2026/08/27;04:00;0,141;Real
2026/08/27;04:15;0,131;Real
2026/08/27;04:30;0,132;Real
2026/08/27;04:45;0,098;Real
2026/08/27;05:00;0,137;Real
2026/08/27;05:15;0,169;Real
2026/08/27;05:30;0,151;Real
2026/08/27;05:45;0,157;Real
2026/08/27;06:00;0,099;Real
2026/08/27;06:15;0,156;Real
2026/08/27;06:30;0,16;Real
2026/08/27;06:45;0,217;Real
2026/08/27;07:00;0,171;Real
2026/08/27;07:15;0,269;Real
2026/08/27;07:30;0,371;Real
2026/08/27;07:45;0,446;Real
2026/08/27;08:00;0,264;Real
2026/08/27;08:15;0,393;Real
2026/08/27;08:30;0,517;Real
2026/08/27;08:45;0,35;Real
2026/08/27;09:00;0,464;Real
2026/08/27;09:15;0,243;Real
2026/08/27;09:30;0,415;Real
2026/08/27;09:45;0,429;Real
2026/08/27;10:00;0,37;Real
2026/08/27;10:15;0,319;Real
2026/08/27;10:30;0,249;Real
2026/08/27;10:45;0,28;Real
2026/08/27;11:00;0,327;Real
2026/08/27;11:15;0,281;Real
2026/08/27;11:30;0,289;Real
2026/08/27;11:45;0,256;Real
2026/08/27;12:00;0,36;Real
2026/08/27;12:15;0,473;Real
2026/08/27;12:30;0,328;Real
2026/08/27;12:45;0,482;Real
2026/08/27;13:00;0,36;Real
2026/08/27;13:15;0,41;Real
2026/08/27;13:30;0,485;Real
2026/08/27;13:45;0,592;Real
2026/08/27;14:00;0,615;Real
2026/08/27;14:15;0,277;Real
2026/08/27;14:30;0,315;Real
2026/08/27;14:45;0,331;Real
2026/08/27;15:00;0,379;Real
2026/08/27;15:15;0,298;Real
2026/08/27;15:30;0,25;Real
2026/08/27;15:45;0,292;Real
2026/08/27;16:00;0,296;Real
2026/08/27;16:15;0,32;Real
2026/08/27;16:30;0,228;Real
2026/08/27;16:45;0,298;Real
2026/08/27;17:00;0,345;Real
2026/08/27;17:15;0,359;Real
2026/08/27;17:30;0,37;Real
2026/08/27;17:45;0,356;Real
2026/08/27;18:00;0,368;Real
2026/08/27;18:15;0,467;Real
2026/08/27;18:30;0,377;Real
2026/08/27;18:45;0,507;Real
2026/08/27;19:00;0,594;Real
2026/08/27;19:15;0,47;Real
2026/08/27;19:30;0,503;Real
2026/08/27;19:45;0,521;Real
2026/08/27;20:00;0,693;Real
2026/08/27;20:15;0,884;Real
2026/08/27;20:30;2,857;Real
2026/08/27;20:45;0,707;Real
2026/08/27;21:00;0,931;Real
2026/08/27;21:15;0,95;Real
2026/08/27;21:30;0,648;Real
2026/08/27;21:45;1,078;Real
2026/08/27;22:00;1,097;Real
2026/08/27;22:15;0,59;Real
2026/08/27;22:30;2,382;Real
2026/08/27;22:45;0,589;Real
2026/08/27;23:00;0,767;Real
2026/08/27;23:15;0,286;Real
2026/08/27;23:30;0,364;Real
2026/08/27;23:45;0,4;Real
2026/08/28;00:00;0,384;Estimado
2026/08/28;00:15;0,2;Real
2026/08/28;00:30;0,222;Real
2026/08/28;00:45;0,221;Real
2026/08/28;01:00;0,159;Real
2026/08/28;01:15;0,17;Real
2026/08/28;01:30;0,114;Real
2026/08/28;01:45;0,111;Real
2026/08/28;02:00;0,099;Real
2026/08/28;02:15;0,087;Real
2026/08/28;02:30;0,093;Real
2026/08/28;02:45;0,146;Real
2026/08/28;03:00;0,105;Real
2026/08/28;03:15;0,125;Real
2026/08/28;03:30;0,099;Real
2026/08/28;03:45;0,101;Real
2026/08/28;04:00;0,116;Real
2026/08/28;04:15;0,11;Real
2026/08/28;04:30;0,155;Real
2026/08/28;04:45;0,127;Real
2026/08/28;05:00;0,09;Real
2026/08/28;05:15;0,142;Real
2026/08/28;05:30;0,116;Real
2026/08/28;05:45;0,176;Real
2026/08/28;06:00;0,173;Real
2026/08/28;06:15;0,223;Real
2026/08/28;06:30;0,174;Real
2026/08/28;06:45;0,188;Real
2026/08/28;07:00;0,211;Real
2026/08/28;07:15;0,416;Real
2026/08/28;07:30;0,408;Real
2026/08/28;07:45;0,45;Real
2026/08/28;08:00;0,268;Estimado
2026/08/28;08:15;0,465;Real
2026/08/28;08:30;0,407;Real
2026/08/28;08:45;0,315;Real
2026/08/28;09:00;0,489;Real
2026/08/28;09:15;0,414;Real
2026/08/28;09:30;0,38;Real
2026/08/28;09:45;0,309;Real
2026/08/28;10:00;0,395;Real
2026/08/28;10:15;0,269;Real
2026/08/28;10:30;0,265;Real
2026/08/28;10:45;0,281;Real
2026/08/28;11:00;0,339;Real
2026/08/28;11:15;0,247;Real
2026/08/28;11:30;0,355;Real
2026/08/28;11:45;0,283;Real
2026/08/28;12:00;0,391;Real
2026/08/28;12:15;0,543;Real
2026/08/28;12:30;0,585;Real
2026/08/28;12:45;0,563;Real
2026/08/28;13:00;0,603;Real
2026/08/28;13:15;0,546;Real
2026/08/28;13:30;0,428;Real
2026/08/28;13:45;0,509;Real
2026/08/28;14:00;0,625;Real
2026/08/28;14:15;0,332;Real
2026/08/28;14:30;0,35;Real
2026/08/28;14:45;0,359;Real
2026/08/28;15:00;0,293;Real
2026/08/28;15:15;0,359;Real
2026/08/28;15:30;0,214;Real
2026/08/28;15:45;0,208;Estimado
2026/08/28;16:00;0,351;Real
2026/08/28;16:15;0,339;Real
2026/08/28;16:30;0,307;Real
2026/08/28;16:45;0,255;Real
2026/08/28;17:00;0,357;Real
2026/08/28;17:15;0,395;Real
2026/08/28;17:30;0,312;Real
2026/08/28;17:45;0,263;Real
2026/08/28;18:00;0,292;Real
2026/08/28;18:15;0,373;Real
2026/08/28;18:30;0,518;Real
2026/08/28;18:45;0,552;Real
2026/08/28;19:00;0,542;Real
2026/08/28;19:15;0,482;Real
2026/08/28;19:30;0,82;Real
2026/08/28;19:45;0,565;Real
2026/08/28;20:00;0,602;Real
2026/08/28;20:15;0,825;Real
2026/08/28;20:30;2,546;Real
2026/08/28;20:45;0,815;Real
2026/08/28;21:00;0,624;Real
2026/08/28;21:15;0,684;Real
2026/08/28;21:30;1,031;Estimado
2026/08/28;21:45;0,728;Real
2026/08/28;22:00;0,694;Real
2026/08/28;22:15;0,823;Real
2026/08/28;22:30;0,771;Real
2026/08/28;22:45;0,503;Real
2026/08/28;23:00;0,754;Real
2026/08/28;23:15;0,38;Real
2026/08/28;23:30;0,339;Real
2026/08/28;23:45;0,361;Real
2026/08/29;00:00;0,371;Real
2026/08/29;00:15;0,158;Real
2026/08/29;00:30;0,276;Real
2026/08/29;00:45;0,264;Real
2026/08/29;01:00;0,164;Real
2026/08/29;01:15;0,14;Real
2026/08/29;01:30;0,116;Real
2026/08/29;01:45;0,145;Estimado
2026/08/29;02:00;0,151;Real
2026/08/29;02:15;0,091;Real
2026/08/29;02:30;0,127;Real
2026/08/29;02:45;0,087;Real
2026/08/29;03:00;0,107;Real
2026/08/29;03:15;0,111;Real
2026/08/29;03:30;0,09;Real
2026/08/29;03:45;0,16;Real
2026/08/29;04:00;0,111;Real
2026/08/29;04:15;0,106;Real
2026/08/29;04:30;0,128;Real
2026/08/29;04:45;0,104;Real
2026/08/29;05:00;0,138;Real
2026/08/29;05:15;0,126;Real
2026/08/29;05:30;0,129;Real
2026/08/29;05:45;0,14;Real
2026/08/29;06:00;0,101;Real
2026/08/29;06:15;0,126;Real
2026/08/29;06:30;0,204;Real
2026/08/29;06:45;0,128;Real
2026/08/29;07:00;0,193;Real
2026/08/29;07:15;0,199;Real
2026/08/29;07:30;0,186;Real
2026/08/29;07:45;0,227;Real
2026/08/29;08:00;0,285;Real
2026/08/29;08:15;0,421;Real
2026/08/29;08:30;0,342;Real
2026/08/29;08:45;0,371;Real
2026/08/29;09:00;0,288;Real
2026/08/29;09:15;0,533;Real
2026/08/29;09:30;0,453;Real
2026/08/29;09:45;0,546;Real
2026/08/29;10:00;0,37;Real
2026/08/29;10:15;0,76;Real
2026/08/29;10:30;0,759;Real
2026/08/29;10:45;0,644;Real
2026/08/29;11:00;0,445;Real
2026/08/29;11:15;0,501;Real
2026/08/29;11:30;0,476;Real
2026/08/29;11:45;0,475;Real
2026/08/29;12:00;0,451;Real
2026/08/29;12:15;0,485;Real
2026/08/29;12:30;0,746;Real
2026/08/29;12:45;0,616;Real
2026/08/29;13:00;0,557;Real
2026/08/29;13:15;0,906;Real
2026/08/29;13:30;0,831;Real
2026/08/29;13:45;0,705;Real
2026/08/29;14:00;0,651;Real
2026/08/29;14:15;0,539;Real
2026/08/29;14:30;0,431;Real
2026/08/29;14:45;0,533;Real
2026/08/29;15:00;0,633;Real
2026/08/29;15:15;0,371;Real
2026/08/29;15:30;0,452;Real
2026/08/29;15:45;0,459;Real
2026/08/29;16:00;0,575;Real
2026/08/29;16:15;0,365;Real
2026/08/29;16:30;0,303;Real
2026/08/29;16:45;0,482;Real
2026/08/29;17:00;0,429;Real
2026/08/29;17:15;0,416;Real
2026/08/29;17:30;0,465;Real
2026/08/29;17:45;0,478;Real
2026/08/29;18:00;0,359;Real
2026/08/29;18:15;0,602;Real
2026/08/29;18:30;0,372;Real
2026/08/29;18:45;0,585;Real
2026/08/29;19:00;0,46;Real
2026/08/29;19:15;0,655;Real
2026/08/29;19:30;0,656;Real
2026/08/29;19:45;0,548;Real
2026/08/29;20:00;0,788;Real
2026/08/29;20:15;0,965;Real
2026/08/29;20:30;0,563;Real
2026/08/29;20:45;0,881;Real
2026/08/29;21:00;0,869;Estimado
2026/08/29;21:15;0,69;Real
2026/08/29;21:30;0,856;Real
2026/08/29;21:45;0,915;Real
2026/08/29;22:00;1,045;Real
2026/08/29;22:15;0,516;Real
2026/08/29;22:30;0,44;Real
2026/08/29;22:45;0,76;Real
2026/08/29;23:00;0,518;Real
2026/08/29;23:15;0,349;Real
2026/08/29;23:30;0,337;Real
2026/08/29;23:45;0,416;Real
2026/08/30;00:00;0,329;Estimado
2026/08/30;00:15;0,194;Real
2026/08/30;00:30;0,222;Real
2026/08/30;00:45;0,162;Real
2026/08/30;01:00;0,223;Real
2026/08/30;01:15;2,168;Real
2026/08/30;01:30;0,11;Real
2026/08/30;01:45;0,125;Real
2026/08/30;02:00;0,109;Real
2026/08/30;02:15;0,112;Real
2026/08/30;02:30;0,101;Real
2026/08/30;02:45;0,119;Real
2026/08/30;03:00;0,147;Real
2026/08/30;03:15;0,132;Real
2026/08/30;03:30;0,148;Real
2026/08/30;03:45;0,105;Real
2026/08/30;04:00;0,103;Real
2026/08/30;04:15;0,138;Real
2026/08/30;04:30;0,148;Real
2026/08/30;04:45;0,121;Real
2026/08/30;05:00;0,106;Real
2026/08/30;05:15;0,107;Real
2026/08/30;05:30;0,163;Real
2026/08/30;05:45;0,157;Real
2026/08/30;06:00;0,168;Real
2026/08/30;06:15;0,157;Real
2026/08/30;06:30;0,138;Real
2026/08/30;06:45;0,217;Real
2026/08/30;07:00;0,163;Real
2026/08/30;07:15;0,302;Real
2026/08/30;07:30;0,309;Real
2026/08/30;07:45;0,23;Real
2026/08/30;08:00;0,24;Real
2026/08/30;08:15;0,366;Real
2026/08/30;08:30;0,33;Real
2026/08/30;08:45;0,39;Real
2026/08/30;09:00;0,498;Real
2026/08/30;09:15;0,591;Real
2026/08/30;09:30;0,476;Real
2026/08/30;09:45;0,622;Real
2026/08/30;10:00;0,664;Real
2026/08/30;10:15;0,517;Real
2026/08/30;10:30;0,698;Real
2026/08/30;10:45;0,565;Real
2026/08/30;11:00;0,451;Real
2026/08/30;11:15;0,495;Real
2026/08/30;11:30;0,778;Real
2026/08/30;11:45;0,646;Real
2026/08/30;12:00;0,465;Real
2026/08/30;12:15;0,556;Real
2026/08/30;12:30;0,811;Real
2026/08/30;12:45;0,591;Real
2026/08/30;13:00;0,79;Real
2026/08/30;13:15;0,796;Real
2026/08/30;13:30;0,88;Real
2026/08/30;13:45;0,611;Real
2026/08/30;14:00;0,735;Real
2026/08/30;14:15;0,504;Real
2026/08/30;14:30;0,659;Real
2026/08/30;14:45;0,555;Real
2026/08/30;15:00;0,489;Real
2026/08/30;15:15;0,598;Real
2026/08/30;15:30;0,581;Real
2026/08/30;15:45;0,508;Real
2026/08/30;16:00;0,356;Estimado
2026/08/30;16:15;0,344;Real
2026/08/30;16:30;0,335;Real
2026/08/30;16:45;0,472;Real
2026/08/30;17:00;0,396;Real
2026/08/30;17:15;0,5;Real
2026/08/30;17:30;0,337;Real
2026/08/30;17:45;0,413;Real
2026/08/30;18:00;0,318;Real
2026/08/30;18:15;0,588;Real
2026/08/30;18:30;0,409;Real
2026/08/30;18:45;0,583;Real
2026/08/30;19:00;0,583;Real
2026/08/30;19:15;0,661;Real
2026/08/30;19:30;0,697;Real
2026/08/30;19:45;0,587;Real
2026/08/30;20:00;0,702;Real
2026/08/30;20:15;0,711;Real
2026/08/30;20:30;0,982;Real
2026/08/30;20:45;0,724;Real
2026/08/30;21:00;0,553;Real
2026/08/30;21:15;0,874;Real
2026/08/30;21:30;0,788;Real
2026/08/30;21:45;0,703;Real
2026/08/30;22:00;1,04;Real
2026/08/30;22:15;0,737;Real
2026/08/30;22:30;0,743;Real
2026/08/30;22:45;0,609;Real
2026/08/30;23:00;0,572;Real
2026/08/30;23:15;0,256;Real
2026/08/30;23:30;0,395;Real
2026/08/30;23:45;0,284;Real
2026/08/31;00:00;0,276;Real
2026/08/31;00:15;0,216;Real
2026/08/31;00:30;0,213;Real
2026/08/31;00:45;0,233;Real
2026/08/31;01:00;0,176;Real
2026/08/31;01:15;2,113;Real
2026/08/31;01:30;0,16;Real
2026/08/31;01:45;0,139;Real
2026/08/31;02:00;0,123;Real
2026/08/31;02:15;0,097;Real
2026/08/31;02:30;0,155;Real
2026/08/31;02:45;0,105;Real
2026/08/31;03:00;0,141;Real
2026/08/31;03:15;0,107;Real
2026/08/31;03:30;0,153;Real
2026/08/31;03:45;0,158;Real
2026/08/31;04:00;0,098;Real
2026/08/31;04:15;0,159;Real
2026/08/31;04:30;0,09;Real
2026/08/31;04:45;0,153;Real
2026/08/31;05:00;0,138;Real
2026/08/31;05:15;0,177;Real
2026/08/31;05:30;0,101;Real
